demand,hour,schedule_date
1744,18,19-11-2023
1748,19,19-11-2023
1538,20,19-11-2023
1461,21,19-11-2023
1356,22,19-11-2023
1256,23,19-11-2023
1204,24,19-11-2023
1180,1,20-11-2023
1141,2,20-11-2023
1168,3,20-11-2023
1159,4,20-11-2023
1249,5,20-11-2023
1543,6,20-11-2023
1876,7,20-11-2023
1951,8,20-11-2023
1921,9,20-11-2023
1736,10,20-11-2023
1613,11,20-11-2023
1571,12,20-11-2023
1462,13,20-11-2023
1459,14,20-11-2023
1551,15,20-11-2023
1626,16,20-11-2023
1785,17,20-11-2023
1916,18,20-11-2023
1920,19,20-11-2023
1715,20,20-11-2023
1610,21,20-11-2023
1485,22,20-11-2023
1421,23,20-11-2023
1348,24,20-11-2023
1310,1,21-11-2023
1321,2,21-11-2023
1274,3,21-11-2023
1309,4,21-11-2023
1378,5,21-11-2023
1657,6,21-11-2023
2001,7,21-11-2023
2000,8,21-11-2023
1839,9,21-11-2023
1733,10,21-11-2023
1653,11,21-11-2023
1550,12,21-11-2023
1452,13,21-11-2023
1417,14,21-11-2023
1553,15,21-11-2023
1675,16,21-11-2023
1766,17,21-11-2023
2042,18,21-11-2023
1858,19,21-11-2023
1759,20,21-11-2023
1634,21,21-11-2023
1516,22,21-11-2023
1430,23,21-11-2023
1366,24,21-11-2023
1340,1,22-11-2023
1329,2,22-11-2023
1309,3,22-11-2023
1358,4,22-11-2023
1413,5,22-11-2023
1669,6,22-11-2023
2053,7,22-11-2023
1992,8,22-11-2023
1943,9,22-11-2023
1823,10,22-11-2023
1725,11,22-11-2023
1652,12,22-11-2023
1550,13,22-11-2023
1526,14,22-11-2023
1608,15,22-11-2023
1709,16,22-11-2023
1836,17,22-11-2023
2109,18,22-11-2023
1927,19,22-11-2023
1755,20,22-11-2023
1615,21,22-11-2023
1485,22,22-11-2023
1445,23,22-11-2023
1344,24,22-11-2023
1298,1,23-11-2023
1308,2,23-11-2023
1264,3,23-11-2023
1308,4,23-11-2023
1408,5,23-11-2023
1667,6,23-11-2023
1989,7,23-11-2023
1992,8,23-11-2023
1895,9,23-11-2023
1778,10,23-11-2023
1715,11,23-11-2023
1634,12,23-11-2023
1547,13,23-11-2023
1521,14,23-11-2023
1617,15,23-11-2023
1724,16,23-11-2023
1807,17,23-11-2023
2016,18,23-11-2023
1998,19,23-11-2023
1731,20,23-11-2023
1622,21,23-11-2023
1510,22,23-11-2023
1427,23,23-11-2023
1361,24,23-11-2023
1328,1,24-11-2023
1285,2,24-11-2023
1291,3,24-11-2023
1306,4,24-11-2023
1390,5,24-11-2023
1628,6,24-11-2023
1951,7,24-11-2023
2040,8,24-11-2023
2048,9,24-11-2023
1917,10,24-11-2023
1813,11,24-11-2023
1705,12,24-11-2023
1586,13,24-11-2023
1489,14,24-11-2023
1553,15,24-11-2023
1658,16,24-11-2023
1791,17,24-11-2023
2051,18,24-11-2023
1955,19,24-11-2023
1753,20,24-11-2023
1641,21,24-11-2023
1503,22,24-11-2023
1432,23,24-11-2023
1379,24,24-11-2023
1313,1,25-11-2023
1289,2,25-11-2023
1264,3,25-11-2023
1316,4,25-11-2023
1393,5,25-11-2023
1647,6,25-11-2023
2019,7,25-11-2023
2067,8,25-11-2023
1943,9,25-11-2023
1872,10,25-11-2023
1730,11,25-11-2023
1633,12,25-11-2023
1548,13,25-11-2023
1552,14,25-11-2023
1616,15,25-11-2023
1672,16,25-11-2023
1812,17,25-11-2023
2048,18,25-11-2023
1931,19,25-11-2023
1719,20,25-11-2023
1560,21,25-11-2023
1522,22,25-11-2023
1425,23,25-11-2023
1353,24,25-11-2023
1299,1,26-11-2023
1291,2,26-11-2023
1271,3,26-11-2023
1283,4,26-11-2023
1405,5,26-11-2023
1579,6,26-11-2023
1851,7,26-11-2023
1967,8,26-11-2023
1925,9,26-11-2023
1797,10,26-11-2023
1710,11,26-11-2023
1601,12,26-11-2023
1391,13,26-11-2023
1408,14,26-11-2023
1364,15,26-11-2023
1459,16,26-11-2023
1637,17,26-11-2023
1813,18,26-11-2023
1695,19,26-11-2023
1606,20,26-11-2023
1492,21,26-11-2023
1366,22,26-11-2023
1282,23,26-11-2023
1252,24,26-11-2023
1200,1,27-11-2023
1176,2,27-11-2023
1186,3,27-11-2023
1193,4,27-11-2023
1262,5,27-11-2023
1502,6,27-11-2023
1859,7,27-11-2023
2031,8,27-11-2023
2113,9,27-11-2023
1992,10,27-11-2023
1953,11,27-11-2023
1865,12,27-11-2023
1729,13,27-11-2023
1628,14,27-11-2023
1605,15,27-11-2023
1659,16,27-11-2023
1798,17,27-11-2023
2003,18,27-11-2023
1915,19,27-11-2023
1735,20,27-11-2023
1629,21,27-11-2023
1481,22,27-11-2023
1405,23,27-11-2023
1363,24,27-11-2023
1290,1,28-11-2023
1278,2,28-11-2023
1273,3,28-11-2023
1265,4,28-11-2023
1399,5,28-11-2023
1631,6,28-11-2023
1992,7,28-11-2023
2077,8,28-11-2023
2065,9,28-11-2023
1990,10,28-11-2023
1887,11,28-11-2023
1807,12,28-11-2023
1708,13,28-11-2023
1633,14,28-11-2023
1651,15,28-11-2023
1760,16,28-11-2023
1830,17,28-11-2023
2063,18,28-11-2023
1941,19,28-11-2023
1806,20,28-11-2023
1644,21,28-11-2023
1533,22,28-11-2023
1459,23,28-11-2023
1355,24,28-11-2023
1317,1,29-11-2023
1298,2,29-11-2023
1250,3,29-11-2023
1303,4,29-11-2023
1392,5,29-11-2023
1669,6,29-11-2023
2037,7,29-11-2023
2084,8,29-11-2023
1977,9,29-11-2023
1882,10,29-11-2023
1732,11,29-11-2023
1657,12,29-11-2023
1520,13,29-11-2023
1476,14,29-11-2023
1597,15,29-11-2023
1649,16,29-11-2023
1800,17,29-11-2023
2053,18,29-11-2023
1952,19,29-11-2023
1795,20,29-11-2023
1656,21,29-11-2023
1526,22,29-11-2023
1379,23,29-11-2023
1351,24,29-11-2023
1297,1,30-11-2023
1264,2,30-11-2023
1252,3,30-11-2023
1239,4,30-11-2023
1346,5,30-11-2023
1630,6,30-11-2023
2008,7,30-11-2023
2040,8,30-11-2023
2039,9,30-11-2023
1899,10,30-11-2023
1781,11,30-11-2023
1676,12,30-11-2023
1648,13,30-11-2023
1556,14,30-11-2023
1544,15,30-11-2023
1674,16,30-11-2023
1829,17,30-11-2023
1999,18,30-11-2023
1917,19,30-11-2023
1761,20,30-11-2023
1648,21,30-11-2023
1502,22,30-11-2023
1364,23,30-11-2023
1336,24,30-11-2023
1296,1,01-12-2023
1263,2,01-12-2023
1240,3,01-12-2023
1252,4,01-12-2023
1347,5,01-12-2023
1666,6,01-12-2023
2060,7,01-12-2023
2104,8,01-12-2023
2031,9,01-12-2023
1853,10,01-12-2023
1768,11,01-12-2023
1645,12,01-12-2023
1573,13,01-12-2023
1496,14,01-12-2023
1548,15,01-12-2023
1669,16,01-12-2023
1781,17,01-12-2023
1994,18,01-12-2023
1930,19,01-12-2023
1763,20,01-12-2023
1618,21,01-12-2023
1471,22,01-12-2023
1418,23,01-12-2023
1330,24,01-12-2023
1276,1,02-12-2023
1259,2,02-12-2023
1230,3,02-12-2023
1254,4,02-12-2023
1384,5,02-12-2023
1657,6,02-12-2023
2042,7,02-12-2023
2038,8,02-12-2023
1997,9,02-12-2023
1903,10,02-12-2023
1718,11,02-12-2023
1674,12,02-12-2023
1576,13,02-12-2023
1519,14,02-12-2023
1530,15,02-12-2023
1673,16,02-12-2023
1861,17,02-12-2023
2119,18,02-12-2023
1927,19,02-12-2023
1761,20,02-12-2023
1653,21,02-12-2023
1496,22,02-12-2023
1428,23,02-12-2023
1371,24,02-12-2023
1289,1,03-12-2023
1250,2,03-12-2023
1239,3,03-12-2023
1254,4,03-12-2023
1361,5,03-12-2023
1564,6,03-12-2023
1818,7,03-12-2023
1971,8,03-12-2023
1921,9,03-12-2023
1828,10,03-12-2023
1624,11,03-12-2023
1512,12,03-12-2023
1383,13,03-12-2023
1302,14,03-12-2023
1338,15,03-12-2023
1414,16,03-12-2023
1647,17,03-12-2023
1803,18,03-12-2023
1733,19,03-12-2023
1610,20,03-12-2023
1489,21,03-12-2023
1363,22,03-12-2023
1254,23,03-12-2023
1183,24,03-12-2023
1139,1,04-12-2023
1133,2,04-12-2023
1146,3,04-12-2023
1107,4,04-12-2023
1188,5,04-12-2023
1495,6,04-12-2023
1913,7,04-12-2023
2026,8,04-12-2023
1990,9,04-12-2023
1878,10,04-12-2023
1723,11,04-12-2023
1688,12,04-12-2023
1563,13,04-12-2023
1532,14,04-12-2023
1589,15,04-12-2023
1689,16,04-12-2023
1853,17,04-12-2023
1974,18,04-12-2023
1894,19,04-12-2023
1703,20,04-12-2023
1623,21,04-12-2023
1487,22,04-12-2023
1379,23,04-12-2023
1297,24,04-12-2023
1268,1,05-12-2023
1239,2,05-12-2023
1215,3,05-12-2023
1226,4,05-12-2023
1328,5,05-12-2023
1596,6,05-12-2023
1950,7,05-12-2023
2044,8,05-12-2023
1959,9,05-12-2023
1837,10,05-12-2023
1748,11,05-12-2023
1627,12,05-12-2023
1511,13,05-12-2023
1463,14,05-12-2023
1543,15,05-12-2023
1652,16,05-12-2023
1803,17,05-12-2023
2027,18,05-12-2023
1976,19,05-12-2023
1794,20,05-12-2023
1669,21,05-12-2023
1534,22,05-12-2023
1431,23,05-12-2023
1344,24,05-12-2023
1310,1,06-12-2023
1292,2,06-12-2023
1269,3,06-12-2023
1250,4,06-12-2023
1445,5,06-12-2023
1705,6,06-12-2023
2080,7,06-12-2023
2113,8,06-12-2023
2031,9,06-12-2023
1889,10,06-12-2023
1727,11,06-12-2023
1652,12,06-12-2023
1534,13,06-12-2023
1475,14,06-12-2023
1550,15,06-12-2023
1689,16,06-12-2023
1827,17,06-12-2023
2083,18,06-12-2023
2022,19,06-12-2023
1864,20,06-12-2023
1717,21,06-12-2023
1586,22,06-12-2023
1513,23,06-12-2023
1451,24,06-12-2023
1361,1,07-12-2023
1339,2,07-12-2023
1371,3,07-12-2023
1326,4,07-12-2023
1436,5,07-12-2023
1709,6,07-12-2023
2084,7,07-12-2023
2144,8,07-12-2023
2045,9,07-12-2023
1897,10,07-12-2023
1758,11,07-12-2023
1662,12,07-12-2023
1617,13,07-12-2023
1540,14,07-12-2023
1595,15,07-12-2023
1731,16,07-12-2023
1816,17,07-12-2023
2099,18,07-12-2023
1990,19,07-12-2023
1858,20,07-12-2023
1737,21,07-12-2023
1586,22,07-12-2023
1513,23,07-12-2023
1402,24,07-12-2023
1325,1,08-12-2023
1305,2,08-12-2023
1351,3,08-12-2023
1345,4,08-12-2023
1430,5,08-12-2023
1706,6,08-12-2023
2050,7,08-12-2023
2142,8,08-12-2023
2121,9,08-12-2023
1961,10,08-12-2023
1820,11,08-12-2023
1728,12,08-12-2023
1635,13,08-12-2023
1535,14,08-12-2023
1604,15,08-12-2023
1708,16,08-12-2023
1815,17,08-12-2023
2078,18,08-12-2023
1987,19,08-12-2023
1826,20,08-12-2023
1715,21,08-12-2023
1590,22,08-12-2023
1457,23,08-12-2023
1351,24,08-12-2023
1323,1,09-12-2023
1277,2,09-12-2023
1287,3,09-12-2023
1317,4,09-12-2023
1388,5,09-12-2023
1672,6,09-12-2023
1986,7,09-12-2023
2131,8,09-12-2023
2100,9,09-12-2023
2094,10,09-12-2023
1768,11,09-12-2023
1654,12,09-12-2023
1593,13,09-12-2023
1537,14,09-12-2023
1599,15,09-12-2023
1707,16,09-12-2023
1847,17,09-12-2023
2053,18,09-12-2023
1979,19,09-12-2023
1797,20,09-12-2023
1714,21,09-12-2023
1567,22,09-12-2023
1466,23,09-12-2023
1388,24,09-12-2023
1325,1,10-12-2023
1294,2,10-12-2023
1288,3,10-12-2023
1298,4,10-12-2023
1362,5,10-12-2023
1575,6,10-12-2023
1825,7,10-12-2023
2034,8,10-12-2023
2010,9,10-12-2023
1893,10,10-12-2023
1704,11,10-12-2023
1528,12,10-12-2023
1419,13,10-12-2023
1299,14,10-12-2023
1372,15,10-12-2023
1465,16,10-12-2023
1550,17,10-12-2023
1818,18,10-12-2023
1807,19,10-12-2023
1711,20,10-12-2023
1580,21,10-12-2023
1444,22,10-12-2023
1298,23,10-12-2023
1221,24,10-12-2023
1191,1,11-12-2023
1190,2,11-12-2023
1177,3,11-12-2023
1195,4,11-12-2023
1262,5,11-12-2023
1583,6,11-12-2023
1994,7,11-12-2023
2159,8,11-12-2023
2105,9,11-12-2023
1967,10,11-12-2023
1840,11,11-12-2023
1718,12,11-12-2023
1604,13,11-12-2023
1543,14,11-12-2023
1639,15,11-12-2023
1752,16,11-12-2023
1890,17,11-12-2023
2141,18,11-12-2023
2062,19,11-12-2023
1924,20,11-12-2023
1811,21,11-12-2023
1651,22,11-12-2023
1506,23,11-12-2023
1394,24,11-12-2023
1359,1,12-12-2023
1341,2,12-12-2023
1301,3,12-12-2023
1329,4,12-12-2023
1444,5,12-12-2023
1703,6,12-12-2023
2161,7,12-12-2023
2144,8,12-12-2023
2233,9,12-12-2023
2050,10,12-12-2023
1856,11,12-12-2023
1744,12,12-12-2023
1674,13,12-12-2023
1607,14,12-12-2023
1682,15,12-12-2023
1817,16,12-12-2023
1978,17,12-12-2023
2170,18,12-12-2023
2115,19,12-12-2023
1949,20,12-12-2023
1833,21,12-12-2023
1664,22,12-12-2023
1516,23,12-12-2023
1450,24,12-12-2023
1380,1,13-12-2023
1354,2,13-12-2023
1361,3,13-12-2023
1353,4,13-12-2023
1456,5,13-12-2023
1741,6,13-12-2023
2152,7,13-12-2023
2213,8,13-12-2023
2231,9,13-12-2023
2018,10,13-12-2023
1884,11,13-12-2023
1758,12,13-12-2023
1649,13,13-12-2023
1616,14,13-12-2023
1681,15,13-12-2023
1808,16,13-12-2023
1900,17,13-12-2023
2196,18,13-12-2023
2086,19,13-12-2023
1984,20,13-12-2023
1857,21,13-12-2023
1700,22,13-12-2023
1548,23,13-12-2023
1484,24,13-12-2023
1391,1,14-12-2023
1365,2,14-12-2023
1349,3,14-12-2023
1366,4,14-12-2023
1429,5,14-12-2023
1719,6,14-12-2023
2202,7,14-12-2023
2166,8,14-12-2023
2170,9,14-12-2023
2006,10,14-12-2023
1844,11,14-12-2023
1732,12,14-12-2023
1656,13,14-12-2023
1586,14,14-12-2023
1640,15,14-12-2023
1837,16,14-12-2023
2006,17,14-12-2023
2246,18,14-12-2023
2127,19,14-12-2023
1991,20,14-12-2023
1899,21,14-12-2023
1732,22,14-12-2023
1551,23,14-12-2023
1489,24,14-12-2023
1443,1,15-12-2023
1376,2,15-12-2023
1385,3,15-12-2023
1407,4,15-12-2023
1538,5,15-12-2023
1793,6,15-12-2023
2265,7,15-12-2023
2303,8,15-12-2023
2210,9,15-12-2023
2177,10,15-12-2023
1926,11,15-12-2023
1883,12,15-12-2023
1748,13,15-12-2023
1681,14,15-12-2023
1763,15,15-12-2023
1919,16,15-12-2023
2005,17,15-12-2023
2275,18,15-12-2023
2176,19,15-12-2023
2059,20,15-12-2023
1968,21,15-12-2023
1779,22,15-12-2023
1646,23,15-12-2023
1570,24,15-12-2023
1469.3,1,16-12-2023
1444.3,2,16-12-2023
1386.3,3,16-12-2023
1435.3,4,16-12-2023
1520.3,5,16-12-2023
1801.3,6,16-12-2023
2171.3,7,16-12-2023
2332.3,8,16-12-2023
2260.3,9,16-12-2023
2081,10,16-12-2023
1877,11,16-12-2023
1787,12,16-12-2023
1669,13,16-12-2023
1597,14,16-12-2023
1655,15,16-12-2023
1777,16,16-12-2023
1934,17,16-12-2023
2191,18,16-12-2023
2154,19,16-12-2023
2014,20,16-12-2023
1903,21,16-12-2023
1714,22,16-12-2023
1564,23,16-12-2023
1478,24,16-12-2023
1389,1,17-12-2023
1367,2,17-12-2023
1347,3,17-12-2023
1393,4,17-12-2023
1453,5,17-12-2023
1665,6,17-12-2023
1944,7,17-12-2023
2187,8,17-12-2023
2139,9,17-12-2023
2041,10,17-12-2023
1827,11,17-12-2023
1702,12,17-12-2023
1544,13,17-12-2023
1414,14,17-12-2023
1444,15,17-12-2023
1546,16,17-12-2023
1684,17,17-12-2023
1986,18,17-12-2023
1981,19,17-12-2023
1874,20,17-12-2023
1768,21,17-12-2023
1572,22,17-12-2023
1461,23,17-12-2023
1372,24,17-12-2023
1273,1,18-12-2023
1268,2,18-12-2023
1248,3,18-12-2023
1294,4,18-12-2023
1376,5,18-12-2023
1731,6,18-12-2023
2201,7,18-12-2023
2324,8,18-12-2023
2255,9,18-12-2023
2116,10,18-12-2023
1893,11,18-12-2023
1739,12,18-12-2023
1676,13,18-12-2023
1612,14,18-12-2023
1644,15,18-12-2023
1830,16,18-12-2023
1935,17,18-12-2023
2217,18,18-12-2023
2209,19,18-12-2023
2059,20,18-12-2023
1944,21,18-12-2023
1781,22,18-12-2023
1618,23,18-12-2023
1530,24,18-12-2023
1455,1,19-12-2023
1410,2,19-12-2023
1397,3,19-12-2023
1431,4,19-12-2023
1535,5,19-12-2023
1825,6,19-12-2023
2233,7,19-12-2023
2417,8,19-12-2023
2315,9,19-12-2023
2102,10,19-12-2023
1957,11,19-12-2023
1780,12,19-12-2023
1711,13,19-12-2023
1620,14,19-12-2023
1664,15,19-12-2023
1810,16,19-12-2023
1958,17,19-12-2023
2230,18,19-12-2023
2211,19,19-12-2023
2104,20,19-12-2023
1994,21,19-12-2023
1788,22,19-12-2023
1607,23,19-12-2023
1520,24,19-12-2023
1455,1,20-12-2023
1427,2,20-12-2023
1389,3,20-12-2023
1427,4,20-12-2023
1550,5,20-12-2023
1821,6,20-12-2023
2274,7,20-12-2023
2378,8,20-12-2023
2326,9,20-12-2023
2137,10,20-12-2023
1937,11,20-12-2023
1825,12,20-12-2023
1718,13,20-12-2023
1606,14,20-12-2023
1682,15,20-12-2023
1854,16,20-12-2023
2049,17,20-12-2023
2267,18,20-12-2023
2267,19,20-12-2023
2110,20,20-12-2023
1988,21,20-12-2023
1808,22,20-12-2023
1617,23,20-12-2023
1528,24,20-12-2023
1455,1,21-12-2023
1419,2,21-12-2023
1395,3,21-12-2023
1433,4,21-12-2023
1506,5,21-12-2023
1846,6,21-12-2023
2224,7,21-12-2023
2390,8,21-12-2023
2253,9,21-12-2023
2168,10,21-12-2023
1877,11,21-12-2023
1788,12,21-12-2023
1698,13,21-12-2023
1585,14,21-12-2023
1743,15,21-12-2023
1832,16,21-12-2023
1986,17,21-12-2023
2214,18,21-12-2023
2207,19,21-12-2023
2107,20,21-12-2023
2016,21,21-12-2023
1834,22,21-12-2023
1664,23,21-12-2023
1559,24,21-12-2023
1466,1,22-12-2023
1443,2,22-12-2023
1404,3,22-12-2023
1450,4,22-12-2023
1538,5,22-12-2023
1893,6,22-12-2023
2306,7,22-12-2023
2356,8,22-12-2023
2275,9,22-12-2023
2121,10,22-12-2023
2050,11,22-12-2023
1908,12,22-12-2023
1770,13,22-12-2023
1723,14,22-12-2023
1710,15,22-12-2023
1816,16,22-12-2023
2022,17,22-12-2023
2242,18,22-12-2023
2218,19,22-12-2023
2117,20,22-12-2023
2000,21,22-12-2023
1794,22,22-12-2023
1652,23,22-12-2023
1567,24,22-12-2023
1459,1,23-12-2023
1400,2,23-12-2023
1393,3,23-12-2023
1395,4,23-12-2023
1492,5,23-12-2023
1824,6,23-12-2023
2277,7,23-12-2023
2392,8,23-12-2023
2235,9,23-12-2023
2114,10,23-12-2023
1988,11,23-12-2023
1859,12,23-12-2023
1702,13,23-12-2023
1619,14,23-12-2023
1702,15,23-12-2023
1789,16,23-12-2023
1923,17,23-12-2023
2155,18,23-12-2023
2161,19,23-12-2023
2066,20,23-12-2023
1951,21,23-12-2023
1788,22,23-12-2023
1681,23,23-12-2023
1498,24,23-12-2023
1439,1,24-12-2023
1399,2,24-12-2023
1406,3,24-12-2023
1405,4,24-12-2023
1470,5,24-12-2023
1723,6,24-12-2023
2025,7,24-12-2023
2222,8,24-12-2023
2203,9,24-12-2023
2014,10,24-12-2023
1850,11,24-12-2023
1665,12,24-12-2023
1553,13,24-12-2023
1419,14,24-12-2023
1368,15,24-12-2023
1535,16,24-12-2023
1670,17,24-12-2023
1988,18,24-12-2023
1902,19,24-12-2023
1868,20,24-12-2023
1805,21,24-12-2023
1619,22,24-12-2023
1484,23,24-12-2023
1392,24,24-12-2023
1329,1,25-12-2023
1287,2,25-12-2023
1275,3,25-12-2023
1270,4,25-12-2023
1369,5,25-12-2023
1624,6,25-12-2023
1995,7,25-12-2023
2281,8,25-12-2023
2297,9,25-12-2023
2168,10,25-12-2023
1936,11,25-12-2023
1834,12,25-12-2023
1677,13,25-12-2023
1629,14,25-12-2023
1659,15,25-12-2023
1772,16,25-12-2023
1893,17,25-12-2023
2164,18,25-12-2023
2173,19,25-12-2023
1996,20,25-12-2023
1925,21,25-12-2023
1714,22,25-12-2023
1517,23,25-12-2023
1456,24,25-12-2023
1380,1,26-12-2023
1363,2,26-12-2023
1342,3,26-12-2023
1363,4,26-12-2023
1481,5,26-12-2023
1760,6,26-12-2023
2123,7,26-12-2023
2370,8,26-12-2023
2259,9,26-12-2023
2096,10,26-12-2023
1994,11,26-12-2023
1868,12,26-12-2023
1668,13,26-12-2023
1641,14,26-12-2023
1670,15,26-12-2023
1812,16,26-12-2023
1946,17,26-12-2023
2196,18,26-12-2023
2156,19,26-12-2023
2003,20,26-12-2023
1924,21,26-12-2023
1732,22,26-12-2023
1606,23,26-12-2023
1522,24,26-12-2023
1416,1,27-12-2023
1378,2,27-12-2023
1375,3,27-12-2023
1414,4,27-12-2023
1501,5,27-12-2023
1784,6,27-12-2023
2174,7,27-12-2023
2360,8,27-12-2023
2277,9,27-12-2023
2031,10,27-12-2023
1985,11,27-12-2023
1798,12,27-12-2023
1660,13,27-12-2023
1629,14,27-12-2023
1678,15,27-12-2023
1741,16,27-12-2023
1931,17,27-12-2023
2170,18,27-12-2023
2124,19,27-12-2023
2026,20,27-12-2023
1908,21,27-12-2023
1734,22,27-12-2023
1583,23,27-12-2023
1471,24,27-12-2023
1421,1,28-12-2023
1353,2,28-12-2023
1352,3,28-12-2023
1390,4,28-12-2023
1464,5,28-12-2023
1686,6,28-12-2023
2103,7,28-12-2023
2252,8,28-12-2023
2184,9,28-12-2023
2083,10,28-12-2023
1940,11,28-12-2023
1810,12,28-12-2023
1734,13,28-12-2023
1639,14,28-12-2023
1691,15,28-12-2023
1784,16,28-12-2023
1865,17,28-12-2023
2209,18,28-12-2023
2160,19,28-12-2023
1967,20,28-12-2023
1907,21,28-12-2023
1709,22,28-12-2023
1544,23,28-12-2023
1457,24,28-12-2023
1397,1,29-12-2023
1315,2,29-12-2023
1270,3,29-12-2023
1313,4,29-12-2023
1412,5,29-12-2023
1697,6,29-12-2023
2000,7,29-12-2023
2258,8,29-12-2023
2142,9,29-12-2023
1998,10,29-12-2023
1965,11,29-12-2023
1883,12,29-12-2023
1692,13,29-12-2023
1609,14,29-12-2023
1660,15,29-12-2023
1722,16,29-12-2023
1827,17,29-12-2023
2119,18,29-12-2023
2101,19,29-12-2023
2088,20,29-12-2023
1908,21,29-12-2023
1785,22,29-12-2023
1608,23,29-12-2023
1471,24,29-12-2023
1417,1,30-12-2023
1375,2,30-12-2023
1336,3,30-12-2023
1299,4,30-12-2023
1391,5,30-12-2023
1619,6,30-12-2023
1982,7,30-12-2023
2217,8,30-12-2023
2235,9,30-12-2023
1949,10,30-12-2023
1959,11,30-12-2023
1970,12,30-12-2023
1877,13,30-12-2023
1751,14,30-12-2023
1859,15,30-12-2023
1885,16,30-12-2023
1916,17,30-12-2023
2217,18,30-12-2023
2222,19,30-12-2023
2034,20,30-12-2023
1981,21,30-12-2023
1770,22,30-12-2023
1618,23,30-12-2023
1522,24,30-12-2023
1419,1,31-12-2023
1374,2,31-12-2023
1391,3,31-12-2023
1394,4,31-12-2023
1449,5,31-12-2023
1650,6,31-12-2023
1967,7,31-12-2023
2097,8,31-12-2023
2170,9,31-12-2023
2026,10,31-12-2023
1876,11,31-12-2023
1813,12,31-12-2023
1663,13,31-12-2023
1545,14,31-12-2023
1607,15,31-12-2023
1683,16,31-12-2023
1756,17,31-12-2023
2004,18,31-12-2023
1974,19,31-12-2023
1895,20,31-12-2023
1811,21,31-12-2023
1601,22,31-12-2023
1461,23,31-12-2023
1359,24,31-12-2023
1299,1,01-01-2024
1226,2,01-01-2024
1249,3,01-01-2024
1318,4,01-01-2024
1358,5,01-01-2024
1638,6,01-01-2024
2021,7,01-01-2024
2260,8,01-01-2024
2281,9,01-01-2024
2165,10,01-01-2024
2101,11,01-01-2024
1949,12,01-01-2024
1767,13,01-01-2024
1625,14,01-01-2024
1652,15,01-01-2024
1693,16,01-01-2024
1872,17,01-01-2024
2015,18,01-01-2024
2140,19,01-01-2024
1951,20,01-01-2024
1867,21,01-01-2024
1730,22,01-01-2024
1526,23,01-01-2024
1412,24,01-01-2024
1312,1,02-01-2024
1270,2,02-01-2024
1273,3,02-01-2024
1285,4,02-01-2024
1342,5,02-01-2024
1582,6,02-01-2024
1930,7,02-01-2024
2232,8,02-01-2024
2224,9,02-01-2024
2064,10,02-01-2024
1914,11,02-01-2024
2025,12,02-01-2024
1836,13,02-01-2024
1658,14,02-01-2024
1717,15,02-01-2024
1795,16,02-01-2024
1889,17,02-01-2024
2162,18,02-01-2024
2179,19,02-01-2024
1958,20,02-01-2024
2018,21,02-01-2024
1814,22,02-01-2024
1627,23,02-01-2024
1505,24,02-01-2024
1378,1,03-01-2024
1375,2,03-01-2024
1344,3,03-01-2024
1350,4,03-01-2024
1376,5,03-01-2024
1697,6,03-01-2024
1999,7,03-01-2024
2288,8,03-01-2024
2252,9,03-01-2024
2023,10,03-01-2024
2046,11,03-01-2024
1945,12,03-01-2024
1781,13,03-01-2024
1663,14,03-01-2024
1628,15,03-01-2024
1714,16,03-01-2024
1925,17,03-01-2024
2201,18,03-01-2024
2264,19,03-01-2024
2086,20,03-01-2024
2020,21,03-01-2024
1864,22,03-01-2024
1639,23,03-01-2024
1519,24,03-01-2024
1456,1,04-01-2024
1404,2,04-01-2024
1366,3,04-01-2024
1436,4,04-01-2024
1476,5,04-01-2024
1763,6,04-01-2024
2069,7,04-01-2024
2333,8,04-01-2024
2218,9,04-01-2024
2055,10,04-01-2024
2037,11,04-01-2024
2007,12,04-01-2024
1767,13,04-01-2024
1714,14,04-01-2024
1718,15,04-01-2024
1855,16,04-01-2024
1931,17,04-01-2024
2261,18,04-01-2024
2193,19,04-01-2024
2132,20,04-01-2024
2054,21,04-01-2024
1882,22,04-01-2024
1679,23,04-01-2024
1586,24,04-01-2024
1818,1,05-01-2024
1859,2,05-01-2024
1815,3,05-01-2024
1776,4,05-01-2024
1855,5,05-01-2024
1943,6,05-01-2024
1969,7,05-01-2024
1814,8,05-01-2024
1810,9,05-01-2024
1762,10,05-01-2024
1684,11,05-01-2024
1688,12,05-01-2024
1624,13,05-01-2024
1650,14,05-01-2024
1765,15,05-01-2024
1829,16,05-01-2024
